ra_sdss,dec_sdss,ra_iras,dec_iras,specobjid,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6548_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,class,subclass,galname,fnu_12,fnu_25,fnu_60,fnu_100,rat_12_25,rat_25_60,rat_60_100,Ejey_OHb,Ejex_NH,Ejex_SH,Ejex_OH,Log_12_25,EtiqRef
219.7084,30.442526,219.71092,30.441437,2407306280134797312,0.01241922,494.1237,100.7738,24.27125,65.12692,196.4379,72.32763,48.08315,7.139716,b'GALAXY',b'STARFORMING',14366+3039,0.25,0.25,0.26,1.1,1.0,0.96153843,0.23636363,-1.4235858788905984,-0.6361037602827012,-1.411876826949725,-4.237112891050112,0.0,
221.06151,22.74771,221.06076,22.746439,2409457751206946816,0.0176311,792.166,137.9201,69.92529,140.7345,424.4878,212.5827,148.0343,29.62111,b'GALAXY',b'STARFORMING',14419+2257,0.26,0.25,0.53,1.05,1.04,0.4716981,0.50476193,-0.679247145593022,-0.33755186071965976,-0.7869545125043945,-3.286283682995092,0.039220676,
221.48291,28.525617,221.48393,28.525055,2410621307809982464,0.03084303,942.2794,209.3259,67.96407,116.2047,350.5002,180.8,128.2118,31.02738,b'GALAXY',b'STARFORMING',14437+2844,0.25,0.25,0.55,1.28,1.0,0.45454547,0.4296875,-1.1249131844354516,-0.7026046814200897,-1.1149223696999173,-3.4134317930935985,0.0,
220.63851,28.726455,220.63937,28.725706,2410634776827422720,0.01242348,297.9396,73.50842,118.1038,86.42616,260.6812,85.74516,78.58868,37.53652,b'GALAXY',b'AGN',14403+2856,0.25,0.25,0.66,2.33,1.0,0.37878788,0.2832618,0.47416394132693296,0.15274334550848023,-0.5949908128642262,-2.0715764556558116,0.0,
220.92379,23.018733,220.92328,23.019339,2414026495421868032,0.01756746,682.6519,156.4242,37.44981,73.73829,222.4117,122.3624,90.17332,19.0946,b'GALAXY',b'STARFORMING',14414+2313,0.25,0.25,0.58,1.27,1.0,0.43103448,0.4566929,-1.4295699110802171,-0.8351190174416618,-1.1668749980420778,-3.5765794938320123,0.0,
224.89304,27.116249,224.89265,27.116327,2415212875883767808,0.02218111,2502.703,604.5131,74.18495,420.6376,1268.74,262.7426,234.4363,34.91123,b'GALAXY',b'STARBURST',14574+2718,0.25,0.25,0.47,0.86,1.0,0.5319149,0.54651165,-2.097862041210524,-0.3930111707203016,-1.6161767056953273,-4.272318072826813,0.0,
226.21663,21.069455,226.21785,21.070305,2424127716161775616,0.03466685,495.2242,114.9325,26.79313,60.34664,182.0194,76.22385,52.81826,17.34274,b'GALAXY',b'STARFORMING',15026+2115,0.25,0.25,0.49,1.09,1.0,0.5102041,0.44954127,-1.456199488143423,-0.7145614439496335,-1.3448718041179313,-3.351836614303314,0.0,
229.24648,24.488182,229.24757,24.487291,2426488361049942016,0.02172226,9728.388,2112.095,1583.726,1139.227,3436.171,1483.922,1114.761,260.3329,b'GALAXY',b'STARBURST',15148+2440,0.25,0.24,1.9,2.61,1.0416666,0.12631579,0.72796935,-0.2879000472614799,-0.7543545198176534,-1.3200434310649,-3.620842291641449,0.040821955,
228.95127,20.022363,228.94833,20.022276,2427478757976598528,0.03626686,10118.76,2088.483,2045.912,1021.792,3081.96,1296.59,1029.66,178.642,b'GALAXY',b'STARBURST',15135+2012,0.25,0.48,3.01,3.81,0.5208333,0.15946844,0.79002625,-0.020594309256943832,-0.9024894495150112,-1.4701335977333572,-4.036762602519736,-0.6523252,
228.56313,20.478654,228.56482,20.477272,2427489753092876288,0.01564462,1037.631,231.2717,76.71542,181.8363,548.4603,211.3551,155.338,34.05659,b'GALAXY',b'STARFORMING',15120+2039,0.25,0.25,0.62,1.67,1.0,0.4032258,0.37125748,-1.1034904786363364,-0.35124475620008383,-1.0401702507653143,-3.416671956411688,0.0,
228.00939,21.298163,228.00836,21.298042,2427528785755662336,0.01587901,183.3409,29.61001,33.03988,33.39759,100.7349,53.22175,35.94669,10.31848,b'GALAXY',b'STARFORMING',15097+2129,0.25,0.19,1.79,3.52,1.3157895,0.10614525,0.50852275,0.10960283684773776,-0.31251921861267135,-0.7208200961133259,-2.877410799050042,0.27443683,
228.59257,22.293081,228.5901,22.29321,2429768485639841792,0.03598139,1291.798,252.4816,46.46486,226.5642,683.3699,151.1605,133.1756,24.47678,b'GALAXY',b'STARFORMING',15121+2228,0.25,0.25,0.52,1.61,1.0,0.48076922,0.32298136,-1.6926420467888341,-0.3504181460636956,-1.5136333362302412,-3.9660654123250927,0.0,
230.29732,26.331425,230.29848,26.329805,2432059587558402048,0.03492183,787.5624,112.4477,54.17026,127.4586,384.4445,161.3898,130.2814,32.09805,b'GALAXY',b'STARFORMING',15190+2630,0.25,0.25,0.71,1.52,1.0,0.35211268,0.46710527,-0.7303561752983213,-0.4308072563403662,-0.9933154652299957,-3.2001473250286496,0.0,
230.45848,26.312739,230.45915,26.311794,2432063160971192320,0.03443236,1198.053,169.2824,40.3735,217.0392,654.6403,164.1326,142.3447,32.55717,b'GALAXY',b'STARFORMING',15196+2629,0.25,0.25,1.2,2.19,1.0,0.20833333,0.5479452,-1.4333946971133011,-0.31803120762160386,-1.3633093274541552,-3.6054553972025163,0.0,
232.32594,20.739481,232.32515,20.740475,2434264663530170368,0.03922398,1744.681,425.2014,83.54914,241.262,727.7018,269.6458,199.6044,50.77359,b'GALAXY',b'STARBURST',15270+2054,0.28,0.25,0.59,1.0,1.12,0.42372882,0.59,-1.627127977279731,-0.5880997568103817,-1.3131909082236137,-3.5369506723929547,0.11332869,Infrarroja
233.73836,23.503684,233.736,23.503735,2435337505558521856,0.01839796,1257.746,77.63196,181.0421,590.0201,1779.637,562.8752,385.7279,194.4983,b'GALAXY',b'BROADLINE',15327+2340,0.46,8.11,104.08,117.69,0.0567201,0.07792083,0.8843572,0.846750402834484,0.6334240310330784,-0.2820860276721232,-1.866653086423714,-2.8696265,
232.50362,23.638412,232.50235,23.638956,2435400177721305088,0.01769831,495.2238,101.5506,38.43134,62.08411,187.26,68.2912,42.89463,15.14744,b'GALAXY',b'STARFORMING',15278+2348,0.25,0.25,0.9,2.71,1.0,0.2777778,0.3321033,-0.9716839238673339,-0.6861758713073516,-1.493806835965529,-3.4871782408253287,0.0,
232.26586,25.458228,232.26755,25.459183,2435424092099209216,0.03343432,1646.323,269.9941,82.8012,322.819,973.6967,216.7954,189.4531,46.60979,b'GALAXY',b'STARFORMING',15269+2537,0.25,0.25,0.67,1.27,1.0,0.37313432,0.52755904,-1.1819575528679496,-0.23886388084756688,-1.3993345539491737,-3.5644889903750414,0.0,
235.02817,20.680606,235.02664,20.679626,2438739401396742144,0.01507453,143.0583,34.32321,32.37218,37.88643,114.2742,52.62629,36.79916,18.15578,b'GALAXY',b'STARFORMING',15378+2050,0.25,0.25,0.63,1.68,1.0,0.3968254,0.375,-0.0585223897356957,0.06168449968338607,-0.4698469222014053,-2.0642632721692995,0.0,
234.43833,22.42395,234.43762,22.4262,2438798500146735104,0.02481718,883.8906,229.7587,86.96667,110.6951,333.882,146.5639,108.8845,15.51097,b'GALAXY',b'STARBURST',15355+2235,0.29,0.25,0.45,1.64,1.16,0.5555556,0.27439025,-0.971504685962424,-0.6872098060921649,-1.2413128670226254,-4.042785783793704,0.14841998,Infrarroja
234.99145,21.470648,234.99098,21.469769,2438840831344404480,0.0146396,866.9739,104.129,94.63968,258.7051,780.3144,220.3556,173.2968,72.45636,b'GALAXY',b'AGN',15377+2137,0.26,0.42,3.86,7.23,0.61904764,0.10880829,0.5338866,-0.09555367668503749,0.18102388644812328,-0.7895405861228085,-2.4820244229282538,-0.47957304,
237.1829,17.862727,237.18233,17.860771,2439832035322259456,0.02865164,1361.694,268.5116,38.64425,207.1974,624.9554,184.1611,168.0704,24.55915,b'GALAXY',b'STARFORMING',15464+1800,0.71,0.25,0.4,0.73,2.84,0.625,0.5479452,-1.938496123051281,-0.4924687140588777,-1.352196161981734,-4.015400298304426,1.043804,
236.74535,17.884185,236.74426,17.882881,2439844679705978880,0.01097685,18414.09,5218.981,1217.125,2474.436,7463.471,2085.174,1822.9,151.321,b'GALAXY',b'STARBURST',15447+1802,0.25,0.54,4.1,7.6,0.46296296,0.13170731,0.5394737,-1.4558106517937006,-0.6167596973226228,-1.5500714629210925,-4.801468003166624,-0.7701082,
237.48892,20.805193,237.48895,20.80566,2441100871690381312,0.03513026,585.9562,155.9546,746.8466,210.3011,634.3167,229.6955,201.6166,102.3885,b'GALAXY',b'AGN',15477+2057,0.37,0.25,0.48,1.28,1.48,0.5208333,0.375,1.5662948700399688,0.3656391745866519,-0.30641308477767015,-1.744470641144971,0.3920421,Seyfert
237.59795,18.937002,237.59583,18.93858,2443296321348593664,0.01303063,498.0017,127.6063,15.40934,54.36117,163.9659,60.41506,42.66069,1.890494,b'GALAXY',b'STARBURST',15481+1905,0.26,0.25,1.08,3.22,1.04,0.23148148,0.33540374,-2.113975923649414,-0.8246092311406841,-1.575139335851799,-5.573765320093186,0.039220676,
237.59468,18.939276,237.59583,18.93858,2445531084687960064,0.01271675,1520.266,364.9189,86.89826,295.306,890.7112,261.4534,226.5273,52.19424,b'GALAXY',b'STARFORMING',15481+1905,0.26,0.25,1.08,3.22,1.04,0.23148148,0.33540374,-1.4349371280574954,-0.24828451654758724,-1.1363647426388785,-3.37166845455704,0.039220676,
237.1725,21.869764,237.1701,21.868813,2444415618850514944,0.007184124,114.7603,28.39052,22.21779,22.11074,66.69111,36.41633,23.74359,10.40563,b'GALAXY',b'STARFORMING',15464+2201,0.28,0.25,1.17,3.55,1.12,0.21367522,0.32957748,-0.24516196730667666,-0.2564381221465725,-0.6458392554075532,-2.4004985994348154,0.11332869,
238.51199,23.131231,238.51425,23.131006,2444442556885395456,0.01458635,2763.628,656.2391,517.3818,452.009,1363.364,658.2528,505.8794,103.9554,b'GALAXY',b'STARFORMING',15518+2316,0.29,0.25,0.56,1.0,1.16,0.44642857,0.56,-0.23774411099023832,-0.42025335304896305,-0.8645683925500544,-3.280337627268857,0.14841998,
239.94084,18.801097,239.93944,18.800789,2445460166187968512,0.02938977,1393.642,272.0124,47.16269,181.4438,547.2766,153.5205,123.3386,27.20379,b'GALAXY',b'STARFORMING',15575+1856,0.25,0.25,0.88,2.07,1.0,0.2840909,0.42512077,-1.752244539585429,-0.6483856240727024,-1.616167030902921,-3.9363194415862046,0.0,
240.31806,17.67782,240.31813,17.677649,2472587305391515648,0.04446674,1163.268,172.3667,38.432,205.3697,619.4423,168.6943,153.2233,35.46819,b'GALAXY',b'STARBURST',15590+1748,0.25,0.25,0.66,1.31,1.0,0.37878788,0.5038168,-1.5007337382226666,-0.3438330829143667,-1.2846929523177135,-3.4903523260479723,0.0,
240.11111,16.626682,240.11021,16.62565,2473696712976263168,0.03018402,1258.446,234.9789,56.66547,232.7524,702.035,160.3186,119.9909,41.36843,b'GALAXY',b'STARFORMING',15581+1645,0.25,0.25,0.62,1.5,1.0,0.4032258,0.41333333,-1.422330692366889,-0.29731378167584604,-1.5017385555760023,-3.41511487588298,0.0,
240.50732,16.435391,240.50789,16.435377,2473720902232074240,0.0304691,1001.963,155.9417,29.15593,115.1453,347.3048,114.8013,69.4603,23.04269,b'GALAXY',b'STARFORMING',15597+1634,0.25,0.25,0.63,1.29,1.0,0.3968254,0.4883721,-1.676823896811814,-0.7731776955754793,-1.6933598677900557,-3.7723677723305618,0.0,
241.37763,17.768657,241.37857,17.767971,2475886940155570176,0.03729206,1133.074,197.9447,73.28197,218.0566,657.7089,167.4599,153.494,32.36502,b'GALAXY',b'STARFORMING',16032+1754,0.25,0.25,0.54,1.0,1.0,0.46296296,0.54,-0.9936730955634072,-0.2575912111866202,-1.2613920731132184,-3.5556113622738597,0.0,
239.63476,17.441471,239.63516,17.440891,2475938067446261760,0.007261412,840.5261,207.122,101.7728,96.66541,291.5652,207.8634,153.1714,32.09303,b'GALAXY',b'STARFORMING',15562+1734,0.25,0.25,0.99,2.73,1.0,0.25252524,0.36263737,-0.7105651137896728,-0.7724284865772122,-0.8450536527324403,-3.26538913270862,0.0,
240.35731,18.024634,240.35732,18.024761,2475971327673001984,0.0361179,315.4298,49.82601,53.91838,49.67817,149.8408,78.34225,51.8759,16.40146,b'GALAXY',b'STARFORMING',15591+1809,0.25,0.32,0.91,1.86,0.78125,0.35164836,0.48924732,0.0789342848005959,-0.4580268337329578,-0.8847250322809014,-2.956565798003663,-0.24686007,
241.28336,17.758705,241.28287,17.75701,2477086787571312640,0.03339383,609.2807,103.3988,12.04593,62.09713,187.2993,66.14284,53.96786,8.327345,b'GALAXY',b'STARFORMING',16028+1753,0.25,0.25,1.55,3.65,1.0,0.16129032,0.42465752,-2.149866513044092,-0.8932353622703108,-1.6238652635189201,-4.292734403175992,0.0,
241.46651,21.481533,241.46648,21.483658,2482718484753049600,0.01465555,1068.578,251.7509,141.761,146.5787,442.1151,98.69043,78.48343,7.63687,b'GALAXY',b'STARBURST',16036+2137,0.25,0.24,1.7,5.24,1.0416666,0.14117648,0.3244275,-0.574297565559493,-0.596177887328136,-1.796952561267655,-4.941096238256547,0.040821955,Infrarroja
247.7089,16.250749,247.71013,16.250658,2484931247961303040,0.03368858,1055.526,167.0855,37.00979,132.6474,400.0952,123.5858,101.2138,25.49751,b'GALAXY',b'STARFORMING',16285+1621,0.26,0.25,0.9,1.9,1.04,0.2777778,0.47368422,-1.5073231852097952,-0.6837561191705466,-1.5465851612018833,-3.723213699522633,0.039220676,
166.01225,28.036806,166.00961,28.037243,2489389496559233024,0.004574823,272.2195,86.59155,300.8285,90.9386,274.2918,102.1361,64.83099,15.8985,b'GALAXY',b'AGN',11013+2818,0.25,0.41,1.39,4.1,0.6097561,0.29496402,0.3390244,1.2453380991779675,0.29391966116297835,-0.4888119990240909,-2.8403839609992705,-0.49469623,Seyfert
165.13319,29.695731,165.13333,29.694448,2489452993355737088,0.03471161,999.8126,211.1127,46.48948,117.6929,354.989,119.6416,91.51427,23.21391,b'GALAXY',b'STARFORMING',10578+2957,0.25,0.25,0.55,1.46,1.0,0.45454547,0.37671232,-1.5131660636669593,-0.7491452150250943,-1.554971280284948,-3.762816193452441,0.0,
165.93069,28.887169,165.92947,28.888176,2489500547233638400,0.002388178,671.9669,202.3143,336.9899,30.52821,92.08012,145.4444,104.5288,27.88734,b'GALAXY',b'STARFORMING',11010+2909,0.82,0.41,0.64,1.45,2.0,0.640625,0.4413793,0.5102305308029795,-1.7012141176285953,-0.9888553712417385,-3.182036260952979,0.6931472,
167.80303,28.713044,167.8014,28.711887,2491664661095671808,0.02958405,410.812,99.02461,27.90561,50.7678,153.1274,62.7978,43.3585,7.14044,b'GALAXY',b'STARBURST',11085+2859,0.25,0.55,4.3,6.73,0.45454547,0.12790698,0.63893014,-1.266540661217616,-0.7005295525709255,-1.3532231525582223,-4.052361289820164,-0.78845733,
167.80421,28.711897,167.8014,28.711887,2493954943833106432,0.02934424,4547.622,565.5637,153.269,768.0892,2316.734,679.998,594.357,128.597,b'GALAXY',b'STARBURST',11085+2859,0.25,0.55,4.3,6.73,0.45454547,0.12790698,0.63893014,-1.3056283853349868,-0.3881101128250139,-1.2721642907219108,-3.5656762545777343,-0.78845733,
169.11695,29.326701,169.11497,29.326687,2491777910793332736,0.04624238,1674.833,336.8615,39.49321,177.1354,534.2813,172.1132,129.6207,22.80495,b'GALAXY',b'STARBURST',11137+2935,0.25,0.27,0.74,2.0,0.9259259,0.36486486,0.37,-2.143543108252148,-0.8562104037189334,-1.7139232346685935,-4.29649112013649,-0.076961055,
177.51856,26.479242,177.51996,26.477247,2502945375535523840,0.005980389,2201.198,476.7329,228.8327,244.0615,736.1457,466.9158,341.719,57.53165,b'GALAXY',b'STARFORMING',11474+2645,0.25,0.4,3.4,6.56,0.625,0.11764706,0.51829267,-0.7339652071079593,-0.8089930587017035,-1.0014096429607853,-3.6444218054376236,-0.47000363,
179.52179,27.878864,179.52147,27.876945,2506359359575975936,0.01117945,1695.888,301.6985,110.6062,191.9535,578.976,305.1748,225.9256,44.35159,b'GALAXY',b'STARBURST',11555+2809,0.25,0.42,3.63,6.71,0.5952381,0.11570248,0.5409836,-1.0034520289431028,-0.7883648467416616,-1.1610106958535102,-3.643813217138696,-0.5187938,Infrarroja
179.69029,27.452442,179.691,27.4511,2507466842679830528,0.01150397,1953.328,407.1414,67.14211,219.6564,662.5345,302.3869,227.5712,34.7981,b'GALAXY',b'STARFORMING',11561+2743,0.25,0.37,2.06,5.12,0.6756757,0.17961165,0.40234375,-1.8023491273263061,-0.794881391027444,-1.3044919167065385,-4.027727075935024,-0.39204207,
183.10141,28.817105,183.10109,28.817528,2508520724541499392,0.01297188,1927.947,379.5142,89.14834,215.6751,650.5259,319.0514,236.2297,29.19227,b'GALAXY',b'STARBURST',12098+2905,0.25,0.25,0.97,2.01,1.0,0.25773194,0.48258707,-1.4485902899575416,-0.8000940019184378,-1.2447365131541546,-4.190307036965369,0.0,
182.2565,29.25227,182.25577,29.249582,2508542714774054912,0.01291842,4456.224,1075.891,418.0444,478.2726,1442.58,636.9745,459.3513,46.17125,b'GALAXY',b'STARBURST',12064+2931,0.25,0.3,1.43,2.8,0.8333333,0.20979021,0.5107143,-0.9453167874956885,-0.8415326206882277,-1.4023373635356224,-4.569699739633591,-0.18232158,
182.25585,29.250104,182.25577,29.249582,2510843442536409088,0.01333949,3682.201,750.1981,420.7282,587.9753,1773.469,563.2074,433.0522,76.74242,b'GALAXY',b'STARBURST',12064+2931,0.25,0.3,1.43,2.8,0.8333333,0.20979021,0.5107143,-0.5783502854980545,-0.44423724784520957,-1.3072580840063384,-3.87081133082483,-0.18232158,
180.59382,29.86177,180.59196,29.861374,2508592467675211776,0.01041761,2321.361,386.4185,113.951,295.5806,891.5392,401.8268,286.9232,64.68835,b'GALAXY',b'STARBURST',11598+3008,1.85,0.36,3.78,7.46,5.138889,0.0952381,0.5067024,-1.2211524476070097,-0.6706236143637333,-1.2150305701195012,-3.580327807116649,1.6368369,
181.43954,31.0588,181.43654,31.05948,2508608960349628416,0.0230602,4691.008,796.4472,223.1649,875.8007,2641.617,842.0263,745.7728,170.2482,b'GALAXY',b'STARBURST',12031+3120,0.25,0.48,2.06,2.5,0.5208333,0.23300971,0.824,-1.2722498770576964,-0.28792037230470524,-1.0832986412514756,-3.316145391433804,-0.6523252,Infrarroja
183.97704,26.663238,183.98,26.662764,2509633430392694784,0.02564139,1876.564,490.7877,900.1089,88.27633,266.2618,246.277,178.347,41.93095,b'GALAXY',b'STARBURST',12133+2656,0.26,0.25,1.36,2.39,1.04,0.18382353,0.5690377,0.6065041046063745,-1.6663818239103632,-1.4859936525831317,-3.801173506306995,0.039220676,
183.98035,26.662114,183.98,26.662764,2511954224443582464,0.02554569,2708.212,755.6939,374.3779,293.4862,885.2223,484.2479,360.1216,62.87669,b'GALAXY',b'STARBURST',12133+2656,0.26,0.25,1.36,2.39,1.04,0.18382353,0.5690377,-0.7023706849244061,-0.8318692909852352,-1.1654537225265897,-3.7628684107399675,0.039220676,
183.90551,28.169634,183.90543,28.170244,2509790660555466752,0.02228507,1710.088,303.6567,71.1157,265.1183,799.6581,257.1061,212.8645,41.96333,b'GALAXY',b'STARFORMING',12130+2826,0.38,0.25,0.87,1.52,1.52,0.28735632,0.57236844,-1.4515896587920376,-0.47378000711223206,-1.2916299706048044,-3.7075039684852586,0.41871032,
184.05885,28.762612,184.06062,28.761127,2510768675745720320,0.02619742,423.9986,79.91078,26.00435,44.09373,132.9969,48.75703,23.84794,9.087409,b'GALAXY',b'STARFORMING',12137+2902,0.3,0.25,0.41,1.0,1.2,0.6097561,0.41,-1.1226469306004185,-0.8730685179122053,-1.764696776551782,-3.8428403242853726,0.1823216,
184.61167,29.812901,184.61156,29.812431,2510776922082928640,0.0126893,1767.292,493.8381,262.0291,255.7325,771.3481,264.1671,188.1251,31.93318,b'GALAXY',b'STARFORMING',12159+3005,0.41,1.37,4.06,4.25,0.29927006,0.33743843,0.95529413,-0.6337521643825561,-0.5427280226446479,-1.3628752793625383,-4.01355811587936,-1.2064089,
182.29171,29.176912,182.29068,29.176811,2510844267170129920,0.01275094,176.7724,58.22412,88.91316,49.94328,150.6405,81.21605,56.71663,26.52171,b'GALAXY',b'BROADLINE',12066+2927,0.25,0.7,0.74,2.14,0.35714287,0.9459459,0.34579438,0.4233604611868903,0.12636898541093755,-0.2480972893756509,-1.8968993865430943,-1.0296193,
184.96908,27.621004,184.9671,27.62089,2512023768554039296,0.007685488,860.6036,221.3966,55.98214,111.0838,335.0545,128.0708,89.88912,15.84872,b'GALAXY',b'STARFORMING',12173+2753,0.25,0.25,1.48,3.73,1.0,0.16891892,0.39678285,-1.3749229520411965,-0.6570050098855076,-1.3733228108487936,-3.9945452635593326,0.0,
184.96594,27.622628,184.9671,27.62089,2514242858383337472,0.007518495,912.1797,242.0357,41.55195,110.2419,332.5151,133.0568,91.66623,16.21474,b'GALAXY',b'STARBURST',12173+2753,0.25,0.25,1.48,3.73,1.0,0.16891892,0.39678285,-1.7621407843295853,-0.7228159233236464,-1.4009683439871345,-4.029916305043485,0.0,
185.60958,29.209033,185.60829,29.20839,2513036144069863424,0.003064142,337.2344,96.78661,22.74875,45.60984,137.5698,71.39937,54.55857,15.24936,b'GALAXY',b'STARFORMING',12199+2929,0.25,0.29,0.89,2.45,0.86206895,0.3258427,0.3632653,-1.4479984594357855,-0.6103109268388571,-0.9848301958308472,-3.0962407025720573,-0.14842002,
186.95976,26.993526,186.95914,26.994066,2514165067935672320,0.02378273,951.0896,185.4185,167.8963,326.5247,984.874,254.4108,190.4128,21.14806,b'GALAXY',b'STARFORMING',12253+2716,0.25,0.25,0.55,1.29,1.0,0.45454547,0.42635658,-0.0992689054899709,0.3212412818006532,-0.7599304756385471,-3.8060600992044744,0.0,
184.84902,28.309951,184.85123,28.30946,2514225815953106944,0.00845661,1417.31,348.144,108.1127,181.967,548.8544,287.3373,206.1247,34.55123,b'GALAXY',b'STARFORMING',12168+2835,0.28,0.34,0.71,1.79,0.8235294,0.47887325,0.39664805,-1.1694419857334004,-0.6623468807645263,-1.055070132921564,-3.714072837658334,-0.194156,
191.86821,27.457782,191.86818,27.457846,2519900951259670528,0.02209318,1109.29,194.5432,96.07785,150.1256,452.8135,147.6774,104.4372,27.61466,b'GALAXY',b'STARFORMING',12450+2743,0.25,0.25,1.35,2.97,1.0,0.18518518,0.45454547,-0.7054954460296529,-0.6096592534080613,-1.481591703966701,-3.693128658881869,0.0,
193.66924,28.938672,193.67072,28.939466,2520894351979079680,0.008310425,1652.13,312.4524,82.57363,192.1868,579.6799,208.7305,157.5507,28.56065,b'GALAXY',b'STARFORMING',12522+2912,0.65,1.17,11.61,27.97,0.5555556,0.1007752,0.41508758,-1.3307617574132642,-0.7610087767566879,-1.5064192990624579,-4.057790747162738,-0.5877866,
192.7572,28.927971,192.75523,28.926527,2520915242700007424,0.02142979,1297.808,303.8428,63.91636,185.8461,560.5548,199.7453,164.2066,29.77007,b'GALAXY',b'STARFORMING',12485+2911,0.39,0.25,0.44,1.44,1.56,0.5681818,0.30555555,-1.5589351087442331,-0.5531691111258894,-1.2714102503981166,-3.7749284400607275,0.4446858,
